reaction_id,input_key,reaction_role,identifier_type,value
ord-bc24f3de1ac64e7e96966f7efd955e5c,Solvent,SOLVENT,SMILES,C1COCCO1
ord-bc24f3de1ac64e7e96966f7efd955e5c,amine,REACTANT,SMILES,CN1CCC2=C(C1=O)C(=CC=C2)N
ord-bc24f3de1ac64e7e96966f7efd955e5c,aryl halide,REACTANT,SMILES,C1=C(C(=CN=C1Cl)Cl)I
ord-bc24f3de1ac64e7e96966f7efd955e5c,metal and ligand,CATALYST,SMILES,CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C
ord-bc24f3de1ac64e7e96966f7efd955e5c,metal and ligand,CATALYST,SMILES,CC(=O)O.CC(=O)O.[Pd]
ord-bc24f3de1ac64e7e96966f7efd955e5c,metal and ligand,CATALYST,SMILES,CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C
ord-bc24f3de1ac64e7e96966f7efd955e5c,metal and ligand,CATALYST,SMILES,CC(=O)O.CC(=O)O.[Pd]
ord-702aadae7425481bab668d630b5a0a21,Base,REAGENT,SMILES,C(=O)([O-])[O-].[Cs+].[Cs+]
ord-702aadae7425481bab668d630b5a0a21,Solvent,SOLVENT,SMILES,C1COCCO1
ord-702aadae7425481bab668d630b5a0a21,amine,REACTANT,SMILES,CN1CCC2=C(C1=O)C(=CC=C2)N
ord-702aadae7425481bab668d630b5a0a21,aryl halide,REACTANT,SMILES,C1=C(C(=CN=C1Cl)Cl)I
ord-702aadae7425481bab668d630b5a0a21,metal and ligand,CATALYST,SMILES,CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C
ord-702aadae7425481bab668d630b5a0a21,metal and ligand,CATALYST,SMILES,CC(=O)O.CC(=O)O.[Pd]
ord-702aadae7425481bab668d630b5a0a21,metal and ligand,CATALYST,SMILES,CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C
ord-702aadae7425481bab668d630b5a0a21,metal and ligand,CATALYST,SMILES,CC(=O)O.CC(=O)O.[Pd]
ord-b62d19842af048f4873fe9a01ff50f3b,Base,REAGENT,SMILES,C(=O)([O-])[O-].[Cs+].[Cs+]
ord-b62d19842af048f4873fe9a01ff50f3b,Solvent,SOLVENT,SMILES,C1COCCO1
ord-b62d19842af048f4873fe9a01ff50f3b,amine,REACTANT,SMILES,CN1CCC2=C(C1=O)C(=CC=C2)N
ord-b62d19842af048f4873fe9a01ff50f3b,aryl halide,REACTANT,SMILES,C1=C(C(=CN=C1Cl)Cl)I
ord-b62d19842af048f4873fe9a01ff50f3b,metal and ligand,CATALYST,SMILES,CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C
ord-b62d19842af048f4873fe9a01ff50f3b,metal and ligand,CATALYST,SMILES,CC(=O)O.CC(=O)O.[Pd]
ord-b62d19842af048f4873fe9a01ff50f3b,metal and ligand,CATALYST,SMILES,CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C
ord-b62d19842af048f4873fe9a01ff50f3b,metal and ligand,CATALYST,SMILES,CC(=O)O.CC(=O)O.[Pd]
ord-d1c742201cbe4cf0aa1fbc6e2537aa34,Base,REAGENT,SMILES,C(=O)([O-])[O-].[Cs+].[Cs+]
ord-d1c742201cbe4cf0aa1fbc6e2537aa34,Solvent,SOLVENT,SMILES,C1COCCO1
ord-d1c742201cbe4cf0aa1fbc6e2537aa34,amine,REACTANT,SMILES,CN1CCC2=C(C1=O)C(=CC=C2)N
ord-d1c742201cbe4cf0aa1fbc6e2537aa34,aryl halide,REACTANT,SMILES,C1=C(C(=CN=C1Cl)Cl)I
ord-d1c742201cbe4cf0aa1fbc6e2537aa34,metal and ligand,CATALYST,SMILES,CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C
ord-d1c742201cbe4cf0aa1fbc6e2537aa34,metal and ligand,CATALYST,SMILES,CC(=O)O.CC(=O)O.[Pd]
ord-d1c742201cbe4cf0aa1fbc6e2537aa34,metal and ligand,CATALYST,SMILES,CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C
ord-d1c742201cbe4cf0aa1fbc6e2537aa34,metal and ligand,CATALYST,SMILES,CC(=O)O.CC(=O)O.[Pd]
ord-f766bf8ef3f8450eb6d323fd10519896,Base,REAGENT,SMILES,C(=O)([O-])[O-].[Cs+].[Cs+]
ord-f766bf8ef3f8450eb6d323fd10519896,Solvent,SOLVENT,SMILES,C1COCCO1
ord-f766bf8ef3f8450eb6d323fd10519896,amine,REACTANT,SMILES,CONC(=O)C1=CC=CC=C1N
ord-f766bf8ef3f8450eb6d323fd10519896,aryl halide,REACTANT,SMILES,C1=C(C(=CN=C1Cl)Cl)I
ord-f766bf8ef3f8450eb6d323fd10519896,metal and ligand,CATALYST,SMILES,CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C
ord-f766bf8ef3f8450eb6d323fd10519896,metal and ligand,CATALYST,SMILES,CC(=O)O.CC(=O)O.[Pd]
ord-f766bf8ef3f8450eb6d323fd10519896,metal and ligand,CATALYST,SMILES,CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C
ord-f766bf8ef3f8450eb6d323fd10519896,metal and ligand,CATALYST,SMILES,CC(=O)O.CC(=O)O.[Pd]
ord-aaefdd638c464adeb91c856ec0ce39ed,Base,REAGENT,SMILES,C(=O)([O-])[O-].[Cs+].[Cs+]
ord-aaefdd638c464adeb91c856ec0ce39ed,Solvent,SOLVENT,SMILES,C1COCCO1
ord-aaefdd638c464adeb91c856ec0ce39ed,amine,REACTANT,SMILES,CONC(=O)C1=CC=CC=C1N
ord-aaefdd638c464adeb91c856ec0ce39ed,aryl halide,REACTANT,SMILES,C1=C(C(=CN=C1Cl)Cl)I
ord-aaefdd638c464adeb91c856ec0ce39ed,metal and ligand,CATALYST,SMILES,CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C
ord-aaefdd638c464adeb91c856ec0ce39ed,metal and ligand,CATALYST,SMILES,CC(=O)O.CC(=O)O.[Pd]
ord-aaefdd638c464adeb91c856ec0ce39ed,metal and ligand,CATALYST,SMILES,CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C
ord-aaefdd638c464adeb91c856ec0ce39ed,metal and ligand,CATALYST,SMILES,CC(=O)O.CC(=O)O.[Pd]
ord-b94a4cbc1fbd4100843834a92096e35b,Base,REAGENT,SMILES,C(=O)([O-])[O-].[Cs+].[Cs+]
ord-b94a4cbc1fbd4100843834a92096e35b,Solvent,SOLVENT,SMILES,C1COCCO1
ord-b94a4cbc1fbd4100843834a92096e35b,amine,REACTANT,SMILES,CNC(=O)C1=CC=CC=C1N
ord-b94a4cbc1fbd4100843834a92096e35b,aryl halide,REACTANT,SMILES,C1=C(C(=CN=C1Cl)Cl)I
ord-b94a4cbc1fbd4100843834a92096e35b,metal and ligand,CATALYST,SMILES,CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C
ord-b94a4cbc1fbd4100843834a92096e35b,metal and ligand,CATALYST,SMILES,CC(=O)O.CC(=O)O.[Pd]
ord-b94a4cbc1fbd4100843834a92096e35b,metal and ligand,CATALYST,SMILES,CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C
ord-b94a4cbc1fbd4100843834a92096e35b,metal and ligand,CATALYST,SMILES,CC(=O)O.CC(=O)O.[Pd]
ord-36d41d697d8f415b8c7cc3a381080785,Base,REAGENT,SMILES,C(=O)([O-])[O-].[Cs+].[Cs+]
ord-36d41d697d8f415b8c7cc3a381080785,Solvent,SOLVENT,SMILES,C1COCCO1
ord-36d41d697d8f415b8c7cc3a381080785,amine,REACTANT,SMILES,CNC(=O)C1=CC=CC=C1N
ord-36d41d697d8f415b8c7cc3a381080785,aryl halide,REACTANT,SMILES,C1=C(C(=CN=C1Cl)Cl)I
ord-36d41d697d8f415b8c7cc3a381080785,metal and ligand,CATALYST,SMILES,CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C
ord-36d41d697d8f415b8c7cc3a381080785,metal and ligand,CATALYST,SMILES,CC(=O)O.CC(=O)O.[Pd]
ord-36d41d697d8f415b8c7cc3a381080785,metal and ligand,CATALYST,SMILES,CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C
ord-36d41d697d8f415b8c7cc3a381080785,metal and ligand,CATALYST,SMILES,CC(=O)O.CC(=O)O.[Pd]
ord-2a024728550642b2b2e2724a7387802d,Base,REAGENT,SMILES,CC(C)(C)[O-].[K+]
ord-2a024728550642b2b2e2724a7387802d,Solvent,SOLVENT,SMILES,C1COCCO1
ord-2a024728550642b2b2e2724a7387802d,amine,REACTANT,SMILES,CC1=NC=C(N1C2CCOCC2)C3=NC(=NC=C3F)N
ord-2a024728550642b2b2e2724a7387802d,aryl halide,REACTANT,SMILES,C1COCCN1CC2=CC(=C(C=C2)Cl)F
ord-2a024728550642b2b2e2724a7387802d,metal and ligand,CATALYST,SMILES,CC(C)C1=CC(=C(C(=C1)C(C)C)C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4)C(C)C
ord-2a024728550642b2b2e2724a7387802d,metal and ligand,CATALYST,SMILES,C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd]
ord-2a024728550642b2b2e2724a7387802d,metal and ligand,CATALYST,SMILES,CC(C)C1=CC(=C(C(=C1)C(C)C)C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4)C(C)C
ord-2a024728550642b2b2e2724a7387802d,metal and ligand,CATALYST,SMILES,C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd]
ord-68a2d19644de420ea283722f281ee146,Base,REAGENT,SMILES,CC(C)(C)[O-].[K+]
ord-68a2d19644de420ea283722f281ee146,Solvent,SOLVENT,SMILES,C1COCCO1
ord-68a2d19644de420ea283722f281ee146,amine,REACTANT,SMILES,CC1=NC=C(N1C2CCOCC2)C3=NC(=NC=C3F)N
ord-68a2d19644de420ea283722f281ee146,aryl halide,REACTANT,SMILES,C1COCCN1CC2=CC(=C(C=C2)Cl)F
ord-68a2d19644de420ea283722f281ee146,metal and ligand,CATALYST,SMILES,CC(C)C1=CC(=C(C(=C1)C(C)C)C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4)C(C)C
ord-68a2d19644de420ea283722f281ee146,metal and ligand,CATALYST,SMILES,C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd]
ord-68a2d19644de420ea283722f281ee146,metal and ligand,CATALYST,SMILES,CC(C)C1=CC(=C(C(=C1)C(C)C)C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4)C(C)C
ord-68a2d19644de420ea283722f281ee146,metal and ligand,CATALYST,SMILES,C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd]
ord-9f0febad39ec4abd95b00a68a93da5f3,Base,REAGENT,SMILES,C(=O)([O-])[O-].[Cs+].[Cs+]
ord-9f0febad39ec4abd95b00a68a93da5f3,Solvent,SOLVENT,SMILES,C1COCCO1
ord-9f0febad39ec4abd95b00a68a93da5f3,amine,REACTANT,SMILES,CC1=CN=C(S1)N
ord-9f0febad39ec4abd95b00a68a93da5f3,aryl halide,REACTANT,SMILES,C[C@@H](C1=NC=C(C=N1)F)NC2=NC(=NC(=N2)Cl)N3CCOCC3
ord-9f0febad39ec4abd95b00a68a93da5f3,metal and ligand,CATALYST,SMILES,C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=C(C4=CC=CC=C4C=C3)C5=C(C=CC6=CC=CC=C65)P(C7=CC=CC=C7)C8=CC=CC=C8
ord-9f0febad39ec4abd95b00a68a93da5f3,metal and ligand,CATALYST,SMILES,C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd]
ord-9f0febad39ec4abd95b00a68a93da5f3,metal and ligand,CATALYST,SMILES,C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=C(C4=CC=CC=C4C=C3)C5=C(C=CC6=CC=CC=C65)P(C7=CC=CC=C7)C8=CC=CC=C8
ord-9f0febad39ec4abd95b00a68a93da5f3,metal and ligand,CATALYST,SMILES,C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd]
ord-80e16f813a4348d09194009ae04f2217,Base,REAGENT,SMILES,C(=O)([O-])[O-].[Cs+].[Cs+]
ord-80e16f813a4348d09194009ae04f2217,Solvent,SOLVENT,SMILES,C1COCCO1
ord-80e16f813a4348d09194009ae04f2217,amine,REACTANT,SMILES,CC1=NN(C=C1N)C
ord-80e16f813a4348d09194009ae04f2217,aryl halide,REACTANT,SMILES,CNC(=O)C1=CC=CC=C1NC2=CC(=NC=C2C#N)Cl
ord-80e16f813a4348d09194009ae04f2217,metal and ligand,CATALYST,SMILES,CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C
ord-80e16f813a4348d09194009ae04f2217,metal and ligand,CATALYST,SMILES,CC(=O)O.CC(=O)O.[Pd]
ord-80e16f813a4348d09194009ae04f2217,metal and ligand,CATALYST,SMILES,CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C
ord-80e16f813a4348d09194009ae04f2217,metal and ligand,CATALYST,SMILES,CC(=O)O.CC(=O)O.[Pd]
ord-d012fdccb17647d4838efd4e1491311e,Base,REAGENT,SMILES,C(=O)([O-])[O-].[Cs+].[Cs+]
ord-d012fdccb17647d4838efd4e1491311e,Solvent,SOLVENT,SMILES,C1COCCO1
ord-d012fdccb17647d4838efd4e1491311e,amine,REACTANT,SMILES,CN1C(=CC(=N1)OC)N
ord-d012fdccb17647d4838efd4e1491311e,aryl halide,REACTANT,SMILES,CNC(=O)C1=CC=CC=C1NC2=CC(=NC=C2C#N)Cl
ord-d012fdccb17647d4838efd4e1491311e,metal and ligand,CATALYST,SMILES,CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C
ord-d012fdccb17647d4838efd4e1491311e,metal and ligand,CATALYST,SMILES,CC(=O)O.CC(=O)O.[Pd]
ord-d012fdccb17647d4838efd4e1491311e,metal and ligand,CATALYST,SMILES,CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C
ord-d012fdccb17647d4838efd4e1491311e,metal and ligand,CATALYST,SMILES,CC(=O)O.CC(=O)O.[Pd]
ord-2e4132c3c32149d3a68cd64301eacce5,Base,REAGENT,SMILES,C(=O)([O-])[O-].[Cs+].[Cs+]
ord-2e4132c3c32149d3a68cd64301eacce5,Solvent,SOLVENT,SMILES,C1COCCO1
ord-2e4132c3c32149d3a68cd64301eacce5,amine,REACTANT,SMILES,CC1=NN(C=C1N)C
ord-2e4132c3c32149d3a68cd64301eacce5,aryl halide,REACTANT,SMILES,CN1CCC2=C(C1=O)C(=CC=C2)NC3=CC(=NC=C3C#N)Cl
ord-2e4132c3c32149d3a68cd64301eacce5,metal and ligand,CATALYST,SMILES,CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C
ord-2e4132c3c32149d3a68cd64301eacce5,metal and ligand,CATALYST,SMILES,CC(=O)O.CC(=O)O.[Pd]
ord-2e4132c3c32149d3a68cd64301eacce5,metal and ligand,CATALYST,SMILES,CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C
ord-2e4132c3c32149d3a68cd64301eacce5,metal and ligand,CATALYST,SMILES,CC(=O)O.CC(=O)O.[Pd]
ord-1d37196fb74e494d823157202193321f,Base,REAGENT,SMILES,C1=CC=C(C=C1)[O-].[Na+]
ord-1d37196fb74e494d823157202193321f,Solvent,SOLVENT,SMILES,COCCOC
ord-1d37196fb74e494d823157202193321f,amine,REACTANT,SMILES,CC1=NN(C=C1N)C
ord-1d37196fb74e494d823157202193321f,aryl halide,REACTANT,SMILES,CN1CCC2=C(C1=O)C(=CC=C2)NC3=CC(=NC=C3C#N)Cl
ord-1d37196fb74e494d823157202193321f,metal and ligand,CATALYST,SMILES,CC(C1CCCC1P(C2CCCCC2)C3CCCCC3)P(C(C)(C)C)C(C)(C)C.C1CCCC1.[Fe]
ord-1d37196fb74e494d823157202193321f,metal and ligand,CATALYST,SMILES,CC(=O)O.CC(=O)O.[Pd]
ord-1d37196fb74e494d823157202193321f,metal and ligand,CATALYST,SMILES,CC(C1CCCC1P(C2CCCCC2)C3CCCCC3)P(C(C)(C)C)C(C)(C)C.C1CCCC1.[Fe]
ord-1d37196fb74e494d823157202193321f,metal and ligand,CATALYST,SMILES,CC(=O)O.CC(=O)O.[Pd]
ord-13885c2618b74db2ba86072bda25f3e4,Base,REAGENT,SMILES,C(=O)([O-])[O-].[Cs+].[Cs+]
ord-13885c2618b74db2ba86072bda25f3e4,Solvent,SOLVENT,SMILES,COCCOC
ord-13885c2618b74db2ba86072bda25f3e4,amine,REACTANT,SMILES,CC1=NN(C=C1N)C
ord-13885c2618b74db2ba86072bda25f3e4,aryl halide,REACTANT,SMILES,CN1CCC2=C(C1=O)C(=CC=C2)NC3=CC(=NC=C3C#N)Cl
ord-13885c2618b74db2ba86072bda25f3e4,metal and ligand,CATALYST,SMILES,CC(C1CCCC1P(C2CCCCC2)C3CCCCC3)P(C(C)(C)C)C(C)(C)C.C1CCCC1.[Fe]
ord-13885c2618b74db2ba86072bda25f3e4,metal and ligand,CATALYST,SMILES,CC(=O)O.CC(=O)O.[Pd]
ord-13885c2618b74db2ba86072bda25f3e4,metal and ligand,CATALYST,SMILES,CC(C1CCCC1P(C2CCCCC2)C3CCCCC3)P(C(C)(C)C)C(C)(C)C.C1CCCC1.[Fe]
ord-13885c2618b74db2ba86072bda25f3e4,metal and ligand,CATALYST,SMILES,CC(=O)O.CC(=O)O.[Pd]
ord-b116c54708694e71a57141a571bf1abd,Base,REAGENT,SMILES,C(=O)([O-])[O-].[Cs+].[Cs+]
ord-b116c54708694e71a57141a571bf1abd,Solvent,SOLVENT,SMILES,COCCOC
ord-b116c54708694e71a57141a571bf1abd,amine,REACTANT,SMILES,CC1=NN(C=C1N)C
ord-b116c54708694e71a57141a571bf1abd,aryl halide,REACTANT,SMILES,CN1CCC2=C(C1=O)C(=CC=C2)NC3=CC(=NC=C3C#N)Cl
ord-b116c54708694e71a57141a571bf1abd,metal and ligand,CATALYST,SMILES,CC(C1CCCC1P(C2CCCCC2)C3CCCCC3)P(C(C)(C)C)C(C)(C)C.C1CCCC1.[Fe]
ord-b116c54708694e71a57141a571bf1abd,metal and ligand,CATALYST,SMILES,CC(=O)O.CC(=O)O.[Pd]
ord-b116c54708694e71a57141a571bf1abd,metal and ligand,CATALYST,SMILES,CC(C1CCCC1P(C2CCCCC2)C3CCCCC3)P(C(C)(C)C)C(C)(C)C.C1CCCC1.[Fe]
ord-b116c54708694e71a57141a571bf1abd,metal and ligand,CATALYST,SMILES,CC(=O)O.CC(=O)O.[Pd]
ord-1aa2de1a9b014f58b717c720b31e4a66,Base,REAGENT,SMILES,C1CCC2=NCCCN2CC1
ord-1aa2de1a9b014f58b717c720b31e4a66,Solvent,SOLVENT,SMILES,CC1=CC=CC=C1
ord-1aa2de1a9b014f58b717c720b31e4a66,amine,REACTANT,SMILES,C1CC1C(=O)NC2=NC=CC(=C2)Cl
ord-1aa2de1a9b014f58b717c720b31e4a66,aryl halide,REACTANT,SMILES,C1OC2=C(C(=CN=C2O1)Cl)N
ord-1aa2de1a9b014f58b717c720b31e4a66,metal and ligand,CATALYST,SMILES,CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C
ord-1aa2de1a9b014f58b717c720b31e4a66,metal and ligand,CATALYST,SMILES,C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd]
ord-1aa2de1a9b014f58b717c720b31e4a66,metal and ligand,CATALYST,SMILES,CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C
ord-1aa2de1a9b014f58b717c720b31e4a66,metal and ligand,CATALYST,SMILES,C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd]
ord-e3d1bf887b8743b5ab0b5887f32d7a64,Base,REAGENT,SMILES,C(=O)([O-])[O-].[Cs+].[Cs+]
ord-e3d1bf887b8743b5ab0b5887f32d7a64,Solvent,SOLVENT,SMILES,C1COCCO1
ord-e3d1bf887b8743b5ab0b5887f32d7a64,amine,REACTANT,SMILES,C1CC1C(=O)NC2=NC=CC(=C2)Cl
ord-e3d1bf887b8743b5ab0b5887f32d7a64,aryl halide,REACTANT,SMILES,C1OC2=C(C(=CN=C2O1)Cl)N
ord-e3d1bf887b8743b5ab0b5887f32d7a64,metal and ligand,CATALYST,SMILES,CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C
ord-e3d1bf887b8743b5ab0b5887f32d7a64,metal and ligand,CATALYST,SMILES,CC(=O)O.CC(=O)O.[Pd]
ord-e3d1bf887b8743b5ab0b5887f32d7a64,metal and ligand,CATALYST,SMILES,CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C
ord-e3d1bf887b8743b5ab0b5887f32d7a64,metal and ligand,CATALYST,SMILES,CC(=O)O.CC(=O)O.[Pd]
ord-53e4c550d2a942e0b2b88b16dae21b0b,Base,REAGENT,SMILES,C(=O)([O-])[O-].[Cs+].[Cs+]
ord-53e4c550d2a942e0b2b88b16dae21b0b,Solvent,SOLVENT,SMILES,C1COCCO1
ord-53e4c550d2a942e0b2b88b16dae21b0b,amine,REACTANT,SMILES,C1CC1C(=O)NC2=NC=CC(=C2)Cl
ord-53e4c550d2a942e0b2b88b16dae21b0b,aryl halide,REACTANT,SMILES,C1OC2=C(C(=CN=C2O1)Cl)N
ord-53e4c550d2a942e0b2b88b16dae21b0b,metal and ligand,CATALYST,SMILES,CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C
ord-53e4c550d2a942e0b2b88b16dae21b0b,metal and ligand,CATALYST,SMILES,CC(=O)O.CC(=O)O.[Pd]
ord-53e4c550d2a942e0b2b88b16dae21b0b,metal and ligand,CATALYST,SMILES,CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C
ord-53e4c550d2a942e0b2b88b16dae21b0b,metal and ligand,CATALYST,SMILES,CC(=O)O.CC(=O)O.[Pd]
ord-97d4ec8781d24990b921a4f59e0aac9e,Base,REAGENT,SMILES,C(=O)([O-])[O-].[Cs+].[Cs+]
ord-97d4ec8781d24990b921a4f59e0aac9e,Solvent,SOLVENT,SMILES,C1COCCO1
ord-97d4ec8781d24990b921a4f59e0aac9e,amine,REACTANT,SMILES,C1CC1C(=O)NC2=NC=CC(=C2)Cl
ord-97d4ec8781d24990b921a4f59e0aac9e,aryl halide,REACTANT,SMILES,C1OC2=C(C(=CN=C2O1)Cl)N
ord-97d4ec8781d24990b921a4f59e0aac9e,metal and ligand,CATALYST,SMILES,CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C
ord-97d4ec8781d24990b921a4f59e0aac9e,metal and ligand,CATALYST,SMILES,CC(=O)O.CC(=O)O.[Pd]
ord-97d4ec8781d24990b921a4f59e0aac9e,metal and ligand,CATALYST,SMILES,CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C
ord-97d4ec8781d24990b921a4f59e0aac9e,metal and ligand,CATALYST,SMILES,CC(=O)O.CC(=O)O.[Pd]
ord-43b38b44db094a5e90893913a2fe3478,Base,REAGENT,SMILES,C(=O)([O-])[O-].[Cs+].[Cs+]
ord-43b38b44db094a5e90893913a2fe3478,Solvent,SOLVENT,SMILES,C1COCCO1
ord-43b38b44db094a5e90893913a2fe3478,amine,REACTANT,SMILES,C1CC1C(=O)NC2=NC=CC(=C2)Cl
